id,created_at,shade_key,product_key,shade_name,shade_hex,shade_order,color_family,skin_tone,undertone
81b78f3b-3411-4240-95b6-921e50b6d201,2026-01-25 12:24:27.124663+00,sh_eln_nyx_epic_ink_03,eln_nyx_epic_ink,Navy,#1F2A5A,3,Blue,All,Cool
81e6e025-cc06-4169-a9e5-ce3e4efc4f13,2026-01-25 12:24:27.124663+00,sh_fnd_loreal_true_match_04,fnd_loreal_true_match,Espresso,#4E2C23,4,Brown,Deep,Neutral
824afaeb-c383-4aa5-9ada-3e40c62a175a,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_superstay_matte_ink_05,lip_maybelline_superstay_matte_ink,Velvet Nude,#D19A8A,5,Nude,All,Warm
824edfb0-120f-4cc0-85e8-915647865959,2026-01-25 12:24:27.124663+00,sh_fnd_clinique_even_better_07,fnd_clinique_even_better,Ebony,#4B2A21,7,Brown,Deep,Neutral
82835027-d725-4d88-b0d0-e7a93ff4fe10,2026-01-25 12:24:27.124663+00,sh_gloss_elf_lip_lacquer_05,gloss_elf_lip_lacquer,Champagne,#E6D2AA,5,Gold,All,Warm
83171747-651d-4c61-aed1-db998b63bafd,2026-01-25 12:24:27.124663+00,sh_blu_elf_putty_blush_04,blu_elf_putty_blush,Berry,#7A1E3A,4,Berry,All,Cool
8371589a-483f-4db0-a752-bafe1eae3c78,2026-01-25 12:24:27.124663+00,sh_gloss_elf_lip_lacquer_01,gloss_elf_lip_lacquer,Plum Shine,#5A2A5A,1,Purple,All,Cool
838ca6a0-013a-44db-b140-eb4544732006,2026-01-25 12:24:27.124663+00,sh_esh_milani_gilded_03,esh_milani_gilded,Copper,#B87333,3,Bronze,All,Warm
84f49acd-b8b0-43d0-9e38-2966c0c71c39,2026-01-25 12:24:27.124663+00,sh_eln_maybelline_hypereasy_02,eln_maybelline_hypereasy,Navy,#1F2A5A,2,Blue,All,Cool
851a7e9d-cbe5-48b5-8d3b-9cfd2aa051aa,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_superstay_matte_ink_02,lip_maybelline_superstay_matte_ink,Coral,#F07167,2,Coral,All,Warm
85395a83-e415-41e3-9d20-51c91df9bb98,2026-01-25 12:24:27.124663+00,sh_mas_covergirl_lashblast_01,mas_covergirl_lashblast,Brown Black,#3B2A22,1,Brown,All,Neutral
85eb64f8-37a1-49de-8d91-012e34bc0ffe,2026-01-25 12:24:27.124663+00,sh_lip_loreal_color_riche_01,lip_loreal_color_riche,Brown Nude,#8B5E3C,1,Brown,All,Warm
85f52e5b-de1c-4a54-bf7b-0a9cf3ab6301,2026-01-25 12:24:27.124663+00,sh_blu_elf_putty_blush_01,blu_elf_putty_blush,Coral,#F07167,1,Coral,All,Warm
85f9c114-3129-4a88-8ab5-3a8646b04633,2026-01-25 12:24:27.124663+00,sh_gloss_elf_lip_lacquer_04,gloss_elf_lip_lacquer,Peach Sheen,#F6C49E,4,Peach,All,Warm
864c7908-a6b1-4fc4-8600-cb065f1fd43d,2026-01-25 12:24:27.124663+00,sh_gloss_milani_ludicrous_02,gloss_milani_ludicrous,Chocolate Glaze,#8B5E3C,2,Brown,All,Warm
86543c0a-5ed2-4d61-b354-80261258eb33,2026-01-25 12:24:27.124663+00,sh_fnd_nyx_cantstopwontstop_06,fnd_nyx_cantstopwontstop,Espresso,#4E2C23,6,Brown,Deep,Neutral
86aa2f5f-404d-470c-af3a-c6f4ef4ea736,2026-01-25 12:24:27.124663+00,sh_hgl_maybelline_master_chrome_03,hgl_maybelline_master_chrome,Bronze,#C08C69,3,Bronze,All,Warm
86d212c0-249b-471c-998e-20aa979096fd,2026-01-25 12:24:27.124663+00,sh_mas_essence_lash_princess_01,mas_essence_lash_princess,Brown,#5A3A2B,1,Brown,All,Neutral
86f25198-e368-420d-b177-85a4da761516,2026-01-25 12:24:27.124663+00,sh_esh_nyx_ultimate_03,esh_nyx_ultimate,Mauve Haze,#B56576,3,Pink,All,Cool
8740957f-df9d-4e3b-8b92-057b8994c9e4,2026-01-25 12:24:27.124663+00,sh_blu_nars_powder_blush_04,blu_nars_powder_blush,Berry,#7A1E3A,4,Berry,All,Cool
8776eb29-50b1-4c79-abe2-2ab6288f6184,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_superstay_matte_ink_03,lip_maybelline_superstay_matte_ink,Peach Nude,#E6A57E,3,Nude,All,Warm
87d1c92d-f809-41de-911f-dc7f594ef9b6,2026-01-25 12:24:27.124663+00,sh_fnd_revlon_colorstay_08,fnd_revlon_colorstay,Vanilla,#EFCDB9,8,Nude,Fair,Neutral
87f70e4c-2270-46cf-aba5-d029eeea855d,2026-01-25 12:24:27.124663+00,sh_fnd_catrice_hd_liquid_02,fnd_catrice_hd_liquid,Vanilla,#EFCDB9,2,Nude,Fair,Neutral
884c938e-5e5e-4c90-8fba-c8ed512c3a15,2026-01-25 12:24:27.124663+00,sh_lip_loreal_color_riche_05,lip_loreal_color_riche,Mauve,#8A3D5C,5,Pink,All,Cool
8852d5ad-10b5-4d6e-a133-0435401faab5,2026-01-25 12:24:27.124663+00,sh_blu_burtsbees_blush_03,blu_burtsbees_blush,Soft Pink,#F2A7B5,3,Pink,All,Cool
886b59ac-7fc7-4f0c-8494-a8125d60a157,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_color_sensational_matte_01,lip_maybelline_color_sensational_matte,Peach Nude,#E6A57E,1,Nude,All,Warm
88d67f07-cf07-416f-853e-d8e79cdc9aee,2026-01-25 12:24:27.124663+00,sh_fnd_estee_double_wear_04,fnd_estee_double_wear,Buff,#EECBB6,4,Nude,Light,Neutral
8933e97f-a98c-48b9-a954-17075531748b,2026-01-25 12:24:27.124663+00,sh_gloss_revlon_super_lustrous_02,gloss_revlon_super_lustrous,Peach Sheen,#F6C49E,2,Peach,All,Warm
893dc548-e2e3-421c-a3b6-c08dd5590f9f,2026-01-25 12:24:27.124663+00,sh_mas_loreal_telescopic_01,mas_loreal_telescopic,Soft Black,#2B2B2B,1,Black,All,Neutral
897cc125-524a-44a4-9d37-c440b1d88741,2026-01-25 12:24:27.124663+00,sh_fnd_smashbox_studio_skin_03,fnd_smashbox_studio_skin,Deep Tan,#8A533B,3,Brown,Deep,Warm
89f593b5-5650-41eb-b632-c8351b19bdf4,2026-01-25 12:24:27.124663+00,sh_lsh_ardell_wispies_01,lsh_ardell_wispies,Wispy,#000000,1,Black,All,Neutral
8a281107-1984-49eb-8303-df6ddae56575,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_color_sensational_matte_04,lip_maybelline_color_sensational_matte,Rose Nude,#C97C7A,4,Pink,All,Warm
8a5182c6-6777-4cef-8f4a-3887149ac31e,2026-01-25 12:24:27.124663+00,sh_gloss_maybelline_lifter_03,gloss_maybelline_lifter,Glass Clear,#F8F1EE,3,Clear,All,Neutral
8cc00a78-c2e3-479f-9ff2-af04568e807c,2026-01-25 12:24:27.124663+00,sh_lip_colourpop_lippie_stix_09,lip_colourpop_lippie_stix,Velvet Nude,#D19A8A,9,Nude,All,Warm
8d2fa108-8b80-40aa-8340-535de49bcd53,2026-01-25 12:24:27.124663+00,sh_fnd_maybelline_fitme_matte_08,fnd_maybelline_fitme_matte,Espresso,#4E2C23,8,Brown,Deep,Neutral
8d671096-b2e9-4eee-a16c-5ae5df14ea34,2026-01-25 12:24:27.124663+00,sh_esh_abh_soft_glam_01,esh_abh_soft_glam,Soft Taupe,#CBB9A6,1,Brown,All,Cool
8d77d47c-7d1e-4e10-873b-0949a42f2bbd,2026-01-25 12:24:27.124663+00,sh_esh_catrice_the_coffret_02,esh_catrice_the_coffret,Rose Dust,#C97C7A,2,Pink,All,Warm
8d7bde4e-a868-46c2-a1ce-cdfaff94f417,2026-01-25 12:24:27.124663+00,sh_fnd_estee_double_wear_12,fnd_estee_double_wear,Chestnut,#8D553C,12,Brown,Deep,Warm
8e337414-c146-4a85-98e8-bf40ae1997c6,2026-01-25 12:24:27.124663+00,sh_blu_clinique_cheek_pop_03,blu_clinique_cheek_pop,Coral,#F07167,3,Coral,All,Warm
8ebd1797-68d4-4769-b685-6214a67ff7f5,2026-01-25 12:24:27.124663+00,sh_blu_clinique_cheek_pop_01,blu_clinique_cheek_pop,Rosy Nude,#E3A8A1,1,Pink,All,Neutral
90652213-0aeb-45cc-8627-a58122a8b266,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_color_sensational_matte_06,lip_maybelline_color_sensational_matte,Mauve,#8A3D5C,6,Pink,All,Cool
91ba9a20-ab68-4f40-9062-c4519dcf5795,2026-01-25 12:24:27.124663+00,sh_blu_nyx_sweet_cheeks_02,blu_nyx_sweet_cheeks,Coral,#F07167,2,Coral,All,Warm
920e30ac-77f9-4555-8fdd-bded1dafe90f,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_superstay_matte_ink_04,lip_maybelline_superstay_matte_ink,Brown Nude,#8B5E3C,4,Brown,All,Warm
9266e44c-2e7e-4d06-999c-39ce3ae05073,2026-01-25 12:24:27.124663+00,sh_esh_elf_bite_size_05,esh_elf_bite_size,Deep Cocoa,#6D3F2F,5,Brown,All,Neutral
932c791b-0403-4060-8a13-86e4a304e51e,2026-01-25 12:24:27.124663+00,sh_eln_elf_h2o_proof_02,eln_elf_h2o_proof,Deep Brown,#5A3A2B,2,Brown,All,Neutral
93f3ba10-0f9a-4def-b133-4be11fa9b807,2026-01-25 12:24:27.124663+00,sh_lip_milani_color_statement_06,lip_milani_color_statement,Rose Nude,#C97C7A,6,Pink,All,Warm
941e4136-8ac8-439e-82d2-a3b62ca3c8e4,2026-01-25 12:24:27.124663+00,sh_lip_milani_color_statement_01,lip_milani_color_statement,Brick Red,#9A1F2C,1,Red,All,Warm
94d86724-4b4a-40da-8e16-2d8338dc0a50,2026-01-25 12:24:27.124663+00,sh_gloss_fenty_glossbomb_01,gloss_fenty_glossbomb,Rose Glow,#F2B5C4,1,Pink,All,Cool
95186ceb-a7ad-4942-b8f9-4b133731fa25,2026-01-25 12:24:27.124663+00,sh_esh_covergirl_trunaked_roses_03,esh_covergirl_trunaked_roses,Champagne Glow,#E6D2AA,3,Gold,All,Warm
95be4053-d5ea-4c2e-b941-50a63bdff226,2026-01-25 12:24:27.124663+00,sh_blu_benefit_dandelion_02,blu_benefit_dandelion,Mauve,#B56576,2,Pink,All,Cool
96f8c631-4171-4a3d-8b40-44ff22bc8919,2026-01-25 12:24:27.124663+00,sh_lip_loreal_color_riche_03,lip_loreal_color_riche,Rose Nude,#C97C7A,3,Pink,All,Warm
98529d79-d363-401f-8246-4c50930b06b1,2026-01-25 12:24:27.124663+00,sh_gloss_revlon_super_lustrous_07,gloss_revlon_super_lustrous,Red Spark,#C1121F,7,Red,All,Warm
986a1ddd-828e-4dce-94c0-32428030ca2c,2026-01-25 12:24:27.124663+00,sh_fnd_covergirl_clean_08,fnd_covergirl_clean,Ebony,#4B2A21,8,Brown,Deep,Neutral
988650f2-9a13-4b76-956d-26c841eeacd3,2026-01-25 12:24:27.124663+00,sh_lip_nyx_soft_matte_06,lip_nyx_soft_matte,Plum,#5A2A5A,6,Purple,All,Cool
98e5e050-6e15-4b3e-801c-a6f1babcb71a,2026-01-25 12:24:27.124663+00,sh_blu_nars_powder_blush_03,blu_nars_powder_blush,Mauve,#B56576,3,Pink,All,Cool
99b6d0a5-ad68-4464-b1ae-9cc53fc515b0,2026-01-25 12:24:27.124663+00,sh_blu_nars_powder_blush_05,blu_nars_powder_blush,Warm Tan,#D8A47F,5,Brown,All,Warm
99e7f9d5-3b45-4c9c-af9c-78cb55c875a8,2026-01-25 12:24:27.124663+00,sh_lip_revlon_super_lustrous_10,lip_revlon_super_lustrous,Plum,#5A2A5A,10,Purple,All,Cool
9a2ab33a-e3fa-4e24-b0ef-298dc804c981,2026-01-25 12:24:27.124663+00,sh_lip_wetnwild_megalast_02,lip_wetnwild_megalast,Brick Red,#9A1F2C,2,Red,All,Warm
9a9abeda-92f3-4091-a8d3-b96f733ee493,2026-01-25 12:24:27.124663+00,sh_lsh_kiss_ritzy_02,lsh_kiss_ritzy,Volume,#000000,2,Black,All,Neutral
9c52e680-a221-4cda-88f0-8690aefa4b01,2026-01-25 12:24:27.124663+00,sh_fnd_smashbox_studio_skin_02,fnd_smashbox_studio_skin,Chestnut,#8D553C,2,Brown,Deep,Warm
9cd0f8f3-326a-43a4-bb33-9f1959569b3b,2026-01-25 12:24:27.124663+00,sh_mas_loreal_telescopic_02,mas_loreal_telescopic,Brown Black,#3B2A22,2,Brown,All,Neutral
9d0af2a4-60f2-45db-8b50-3d5f1f28f935,2026-01-25 12:24:27.124663+00,sh_mas_loreal_telescopic_03,mas_loreal_telescopic,Brown,#5A3A2B,3,Brown,All,Neutral
9d1bd452-0ce7-4be1-a6d8-647b8cf6451e,2026-01-25 12:24:27.124663+00,sh_esh_nyx_ultimate_04,esh_nyx_ultimate,Rosewood,#8A3D5C,4,Pink,All,Warm
9d2242e2-1ff2-4faa-b978-e91c15cb7f36,2026-01-25 12:24:27.124663+00,sh_fnd_loreal_true_match_09,fnd_loreal_true_match,Vanilla,#EFCDB9,9,Nude,Fair,Neutral
9d894f0f-4a23-4699-86c8-fd8f0a9127c2,2026-01-25 12:24:27.124663+00,sh_lip_milani_color_statement_09,lip_milani_color_statement,Berry,#7A1E3A,9,Berry,All,Cool
9dedfd6c-1dea-446d-b9f2-8b3e53901c3b,2026-01-25 12:24:27.124663+00,sh_esh_nyx_ultimate_06,esh_nyx_ultimate,Deep Cocoa,#6D3F2F,6,Brown,All,Neutral
9e418da7-8eff-41a7-b225-8ac02cbf73a9,2026-01-25 12:24:27.124663+00,sh_lsh_kiss_luxtensions_01,lsh_kiss_luxtensions,Doll Eye,#000000,1,Black,All,Neutral
9e666c3e-b1f9-47ac-a534-af6605757348,2026-01-25 12:24:27.124663+00,sh_fnd_loreal_infallible_freshwear_07,fnd_loreal_infallible_freshwear,Caramel,#A36545,7,Brown,Tan,Warm
9f06ea59-a576-4f4f-9ad2-a1bf8ea670c9,2026-01-25 12:24:27.124663+00,sh_lip_mac_matte_09,lip_mac_matte,Brown Nude,#8B5E3C,9,Brown,All,Warm
a10041df-159c-4570-aa7d-d8e326db5a87,2026-01-25 12:24:27.124663+00,sh_lip_mac_matte_05,lip_mac_matte,Classic Red,#C1121F,5,Red,All,Neutral
a1f6e65a-48ab-4087-830c-4849217230c4,2026-01-25 12:24:27.124663+00,sh_fnd_estee_double_wear_08,fnd_estee_double_wear,Sand,#CFA07F,8,Brown,Medium,Warm
a4fa6b3a-30b3-4033-b15d-0d0e8592133b,2026-01-25 12:24:27.124663+00,sh_fnd_catrice_hd_liquid_08,fnd_catrice_hd_liquid,Golden Beige,#C18E69,8,Brown,Medium,Warm
a517d95c-e803-4025-83b7-09efe8a6a459,2026-01-25 12:24:27.124663+00,sh_gloss_maybelline_lifter_06,gloss_maybelline_lifter,Champagne,#E6D2AA,6,Gold,All,Warm
a5e96248-69a9-422f-9f89-621fcfba2045,2026-01-25 12:24:27.124663+00,sh_esh_catrice_the_coffret_01,esh_catrice_the_coffret,Warm Sand,#D8AE90,1,Brown,All,Warm
a603c7ea-66cf-485a-97ce-77abfc563d05,2026-01-25 12:24:27.124663+00,sh_eln_stila_stay_all_day_03,eln_stila_stay_all_day,Jet Black,#111111,3,Black,All,Neutral
a61964a1-0359-4006-81bc-6f1492356448,2026-01-25 12:24:27.124663+00,sh_gloss_revlon_super_lustrous_05,gloss_revlon_super_lustrous,Chocolate Glaze,#8B5E3C,5,Brown,All,Warm
a79c3558-30dd-4e6a-a9f2-b6ad7a810a2d,2026-03-15 12:43:17.287319+00,pinkyyy,esh_colourpop_going_coconuts,Pinkyyy,#ce5099,7,Pink,All,Cool
a85b4c3e-5951-4814-89b1-3b8dcd5a4f68,2026-01-25 12:24:27.124663+00,sh_fnd_revlon_colorstay_10,fnd_revlon_colorstay,Nude Beige,#E4BFA6,10,Nude,Light,Neutral
a86f05f0-fc29-448b-b3a1-ad69b553e30a,2026-01-25 12:24:27.124663+00,sh_blu_clinique_cheek_pop_02,blu_clinique_cheek_pop,Peach,#F6C49E,2,Peach,All,Warm
a89e776b-6a24-44b2-9179-94c88447c255,2026-01-25 12:24:27.124663+00,sh_gloss_milani_ludicrous_08,gloss_milani_ludicrous,Peach Sheen,#F6C49E,8,Peach,All,Warm
a8d8aba7-704e-4daf-af28-f860706af783,2026-01-25 12:24:27.124663+00,sh_gloss_nyx_butter_gloss_07,gloss_nyx_butter_gloss,Chocolate Glaze,#8B5E3C,7,Brown,All,Warm
a8e6aff3-15bf-4bec-8351-09da5027e521,2026-01-25 12:24:27.124663+00,sh_lsh_ardell_natural_110_02,lsh_ardell_natural_110,Volume,#000000,2,Black,All,Neutral
a8f0081f-2933-49f6-bc6e-9f045ef34eb6,2026-01-25 12:24:27.124663+00,sh_fnd_smashbox_studio_skin_06,fnd_smashbox_studio_skin,Espresso,#4E2C23,6,Brown,Deep,Neutral
a9c30834-fc8c-4b8a-b5e9-858faa920484,2026-01-25 12:24:27.124663+00,sh_gloss_colourpop_sojuicy_03,gloss_colourpop_sojuicy,Peach Sheen,#F6C49E,3,Peach,All,Warm
a9edffe0-a98f-4c1b-86b8-2cd8ccc41c0b,2026-01-25 12:24:27.124663+00,sh_gloss_buxom_fullon_06,gloss_buxom_fullon,Chocolate Glaze,#8B5E3C,6,Brown,All,Warm
aa8dc90f-f116-4370-9ac7-dc5cbbd1b3e6,2026-01-25 12:24:27.124663+00,sh_gloss_buxom_fullon_08,gloss_buxom_fullon,Red Spark,#C1121F,8,Red,All,Warm
aac687a0-9676-402e-b624-2ce8141e6120,2026-01-25 12:24:27.124663+00,sh_lip_clinique_pop_01,lip_clinique_pop,Berry,#7A1E3A,1,Berry,All,Cool
ab1d261f-7899-44df-a4e6-a320a7147052,2026-01-25 12:24:27.124663+00,sh_fnd_nyx_cantstopwontstop_11,fnd_nyx_cantstopwontstop,Vanilla,#EFCDB9,11,Nude,Fair,Neutral
ab3ad6c3-05c2-4eac-868f-1fdb059f4480,2026-01-25 12:24:27.124663+00,sh_mas_milani_highly_rated_01,mas_milani_highly_rated,Soft Black,#2B2B2B,1,Black,All,Neutral
ab8a8180-30de-44b4-b539-a5ecaa7bb0e0,2026-01-25 12:24:27.124663+00,sh_lip_mac_matte_10,lip_mac_matte,Velvet Nude,#D19A8A,10,Nude,All,Warm
abe66bc1-1f9d-4dc1-b9e8-efff25d4b705,2026-01-25 12:24:27.124663+00,sh_lip_burtsbees_tinted_09,lip_burtsbees_tinted,Peach Nude,#E6A57E,9,Nude,All,Warm
ac1099e3-6c87-4116-9018-8778c66fd328,2026-01-25 12:24:27.124663+00,sh_lip_burtsbees_tinted_07,lip_burtsbees_tinted,Brick Red,#9A1F2C,7,Red,All,Warm
ac859ac6-5228-49f1-94d9-7d40639d9fad,2026-01-25 12:24:27.124663+00,sh_blu_benefit_dandelion_05,blu_benefit_dandelion,Soft Pink,#F2A7B5,5,Pink,All,Cool
acec0022-2b70-4c2d-a7a8-92c634805bb7,2026-01-25 12:24:27.124663+00,sh_lip_mac_matte_01,lip_mac_matte,Mauve,#8A3D5C,1,Pink,All,Cool
ad0be7d6-1c53-4d6c-a7ef-c6a807cd837e,2026-01-25 12:24:27.124663+00,sh_fnd_revlon_colorstay_04,fnd_revlon_colorstay,Ebony,#4B2A21,4,Brown,Deep,Neutral
ad26d7b2-96a3-4af3-84d4-5893ccc79c1a,2026-01-25 12:24:27.124663+00,sh_fnd_covergirl_clean_05,fnd_covergirl_clean,Cocoa,#6E3F2F,5,Brown,Deep,Neutral
adda9cd3-708b-4b7a-81d5-555d5fca77a2,2026-01-25 12:24:27.124663+00,sh_lip_loreal_color_riche_10,lip_loreal_color_riche,Brick Red,#9A1F2C,10,Red,All,Warm
ae76b0a7-f8cc-4ada-919d-0143d46dd5c6,2026-01-25 12:24:27.124663+00,sh_fnd_nyx_cantstopwontstop_09,fnd_nyx_cantstopwontstop,Alabaster,#F7E6D8,9,Nude,Fair,Cool
ae9bb906-77cf-442c-8c7e-71f91f82d75b,2026-01-25 12:24:27.124663+00,sh_lip_elf_cream_05,lip_elf_cream,Deep Wine,#4A0E23,5,Berry,All,Cool
af60271a-9779-489d-beab-d741a016bd3f,2026-01-25 12:24:27.124663+00,sh_fnd_revlon_colorstay_03,fnd_revlon_colorstay,Espresso,#4E2C23,3,Brown,Deep,Neutral
af92a10d-2421-4974-9dcc-6af2a46701e4,2026-01-25 12:24:27.124663+00,sh_gloss_colourpop_sojuicy_02,gloss_colourpop_sojuicy,Rose Glow,#F2B5C4,2,Pink,All,Cool
afb63516-dc83-4ba4-a31e-66a89ead70ae,2026-01-25 12:24:27.124663+00,sh_lip_milani_color_statement_04,lip_milani_color_statement,Brown Nude,#8B5E3C,4,Brown,All,Warm
b042a52f-3e4e-467d-986c-2eb476f6e181,2026-01-25 12:24:27.124663+00,sh_gloss_milani_ludicrous_05,gloss_milani_ludicrous,Plum Shine,#5A2A5A,5,Purple,All,Cool
b0b738a4-6c68-4cfb-83b8-2da68a773309,2026-01-25 12:24:27.124663+00,sh_hgl_elf_halo_glow_01,hgl_elf_halo_glow,Gold,#E6C98F,1,Gold,All,Warm
b1c3b5d0-8a1e-4ba2-adca-40d8dd163df5,2026-01-25 12:24:27.124663+00,sh_lip_maybelline_color_sensational_matte_07,lip_maybelline_color_sensational_matte,Berry,#7A1E3A,7,Berry,All,Cool
b2989463-3742-4afd-b21e-fdb3f884242a,2026-01-25 12:24:27.124663+00,sh_gloss_revlon_super_lustrous_01,gloss_revlon_super_lustrous,Rose Glow,#F2B5C4,1,Pink,All,Cool
b2b0914e-029b-44ea-a3d7-f5fe51b8469d,2026-01-25 12:24:27.124663+00,sh_hgl_wetnwild_megaglo_01,hgl_wetnwild_megaglo,Rose Gold,#E3A8A1,1,Pink,All,Warm
b499608a-fa02-4e74-b7fc-c507e3b230c7,2026-01-25 12:24:27.124663+00,sh_lip_burtsbees_tinted_08,lip_burtsbees_tinted,Coral,#F07167,8,Coral,All,Warm
b4fa99c3-4708-47ae-a34d-31ca76029d3c,2026-01-25 12:24:27.124663+00,sh_fnd_catrice_hd_liquid_01,fnd_catrice_hd_liquid,Ivory,#F3D7C4,1,Nude,Fair,Neutral
b6ba530a-9eda-465b-ae77-2de835b8b006,2026-01-25 12:24:27.124663+00,sh_gloss_buxom_fullon_03,gloss_buxom_fullon,Peach Sheen,#F6C49E,3,Peach,All,Warm
b7da49e2-02c2-4f85-8ea3-ca77224966b7,2026-01-25 12:24:27.124663+00,sh_lip_elf_cream_09,lip_elf_cream,Peach Nude,#E6A57E,9,Nude,All,Warm
b81b16ee-ffe8-40e7-95f4-63ccf7306c94,2026-01-25 12:24:27.124663+00,sh_fnd_elf_camo_cc_11,fnd_elf_camo_cc,Ivory,#F3D7C4,11,Nude,Fair,Neutral
b9103ea9-3f16-4357-ac87-eb7bf0c9a531,2026-01-25 12:24:27.124663+00,sh_blu_wetnwild_coloricon_02,blu_wetnwild_coloricon,Soft Pink,#F2A7B5,2,Pink,All,Cool
b9b417df-a253-4599-a3f6-a0dedbf16d7a,2026-01-25 12:24:27.124663+00,sh_lip_nyx_soft_matte_04,lip_nyx_soft_matte,Mauve,#8A3D5C,4,Pink,All,Cool
b9b4f754-6892-4cab-8ba6-8d2e080837e4,2026-01-25 12:24:27.124663+00,sh_eln_loreal_superstar_liquid_04,eln_loreal_superstar_liquid,Deep Brown,#5A3A2B,4,Brown,All,Neutral
ba169b9c-0ba4-4f09-ac52-79f74a874ef8,2026-01-25 12:24:27.124663+00,sh_lip_elf_cream_02,lip_elf_cream,Mauve,#8A3D5C,2,Pink,All,Cool
ba56aa54-aa89-4650-979e-ffc7ec0e79c9,2026-01-25 12:24:27.124663+00,sh_fnd_maybelline_fitme_matte_09,fnd_maybelline_fitme_matte,Ebony,#4B2A21,9,Brown,Deep,Neutral
ba86d203-5f2e-4d0e-bcd3-2c59e0f05700,2026-01-25 12:24:27.124663+00,sh_esh_too_faced_chocolate_03,esh_too_faced_chocolate,Warm Sand,#D8AE90,3,Brown,All,Warm
ba89d491-572f-40a0-ba93-1ecf3fe57b34,2026-01-25 12:24:27.124663+00,sh_fnd_smashbox_studio_skin_09,fnd_smashbox_studio_skin,Alabaster,#F7E6D8,9,Nude,Fair,Cool
bae61861-0314-4dc0-8eb0-89382e484247,2026-01-25 12:24:27.124663+00,sh_lip_colourpop_lippie_stix_05,lip_colourpop_lippie_stix,Brick Red,#9A1F2C,5,Red,All,Warm
bbda5144-fc40-492c-901f-3ddd4e3a18d3,2026-01-25 12:24:27.124663+00,sh_fnd_loreal_infallible_freshwear_03,fnd_loreal_infallible_freshwear,Warm Nude,#DDB294,3,Nude,Light,Warm
bc7a8699-9c97-482b-bd42-bfb7fde980ca,2026-01-25 12:24:27.124663+00,sh_lip_mac_matte_07,lip_mac_matte,Coral,#F07167,7,Coral,All,Warm
bca48ae7-2420-40ee-b267-5104ebe87065,2026-01-25 12:24:27.124663+00,sh_fnd_maybelline_fitme_matte_06,fnd_maybelline_fitme_matte,Cocoa,#6E3F2F,6,Brown,Deep,Neutral
bcbe1df9-d895-4789-aa6b-deb27a1210d1,2026-01-25 12:24:27.124663+00,sh_fnd_revlon_colorstay_02,fnd_revlon_colorstay,Mocha,#5A3326,2,Brown,Deep,Neutral
bec630e8-3268-4606-a294-12e1355c2985,2026-01-25 12:24:27.124663+00,sh_eln_wetnwild_breakup_04,eln_wetnwild_breakup,Jet Black,#111111,4,Black,All,Neutral
bf32d958-22d6-4a10-8fca-a7d6c07744f8,2026-01-25 12:24:27.124663+00,sh_hgl_fenty_killah_watt_02,hgl_fenty_killah_watt,Gold,#E6C98F,2,Gold,All,Warm
bf6ebb14-26ea-43ff-90f6-9d24d4213865,2026-01-25 12:24:27.124663+00,sh_lip_nyx_soft_matte_09,lip_nyx_soft_matte,Brick Red,#9A1F2C,9,Red,All,Warm
bfc6faa5-9d63-47b9-9b88-e2b7d1728103,2026-01-25 12:24:27.124663+00,sh_gloss_colourpop_sojuicy_04,gloss_colourpop_sojuicy,Champagne,#E6D2AA,4,Gold,All,Warm
bfce55c3-9a1c-44e1-98d0-c4a904439da3,2026-01-25 12:24:27.124663+00,sh_eln_maybelline_hypereasy_03,eln_maybelline_hypereasy,Plum,#4A1F3A,3,Purple,All,Cool
c06113c8-d155-476f-9774-2bead87ebe7d,2026-01-25 12:24:27.124663+00,sh_blu_benefit_dandelion_03,blu_benefit_dandelion,Berry,#7A1E3A,3,Berry,All,Cool
c080eb6c-47a2-47cc-8e17-a612719120b7,2026-01-25 12:24:27.124663+00,sh_lip_nyx_soft_matte_03,lip_nyx_soft_matte,Dusty Pink,#B56576,3,Pink,All,Cool
c1651cc5-0014-497f-9e8b-68c62e3f67ee,2026-01-25 12:24:27.124663+00,sh_mas_covergirl_lashblast_03,mas_covergirl_lashblast,Black,#111111,3,Black,All,Neutral
c1e9c3d0-46bc-46d1-ace2-7961451df83e,2026-01-25 12:24:27.124663+00,sh_lip_milani_color_statement_08,lip_milani_color_statement,Mauve,#8A3D5C,8,Pink,All,Cool
c220d4f3-8720-43cd-aff4-7cc50799b2ac,2026-01-25 12:24:27.124663+00,sh_mas_essence_lash_princess_02,mas_essence_lash_princess,Black,#111111,2,Black,All,Neutral
c24ba3de-ceab-4b2e-9d5b-c04fba875db5,2026-01-25 12:24:27.124663+00,sh_blu_nyx_sweet_cheeks_05,blu_nyx_sweet_cheeks,Berry,#7A1E3A,5,Berry,All,Cool
c2e33602-37b6-4065-a14c-2866cc21222b,2026-01-25 12:24:27.124663+00,sh_hgl_becca_shimmering_01,hgl_becca_shimmering,Bronze,#C08C69,1,Bronze,All,Warm
